OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lng
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,35.046134,-82.089808
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,33.992877,-81.221797
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,33.428596,-81.890318
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,34.930707,-82.143754
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville,TN,405,3.499,36.168016,-82.819669
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,35.065958,-85.248386
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,35.109164,-89.968511
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,35.199903,-101.830194
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,39.546597,-85.776841
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,33.175514,-102.273429
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,28.667517,-99.176465
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,35.862020,-101.964972
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,27.882178,-98.617385
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,39.297967,-102.869524
1562,I MART #108,"I-40, EXIT 108",Wildersville,TN,435,3.099,35.776654,-88.356143
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,41.572590,-93.610243
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte,MT,816,3.56566666,45.962550,-112.533520
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,35.199903,-101.830194
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,32.321336,-102.551846
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,41.576735,-87.252878
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,35.469295,-108.439555
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,40.177698,-80.130298
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,42.593765,-76.097502
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,42.593765,-76.097502
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,31.167543,-88.928356
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,48.080214,-122.154312
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore,MD,22,4.759,39.300032,-76.610476
1618,GO MART FOOD STORE #33,US-33,Ripley,WV,44,3.499,38.821616,-81.709312
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham,AL,615,3.489,33.527174,-86.797036
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,33.210449,-97.772466
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,39.882792,-104.794908
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman,SC,42,3.43233333,33.348302,-80.684293
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces,NM,640,3.19066666,32.326444,-106.789695
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,29.277391,-98.657373
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,42.878693,-87.898676
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,32.441934,-100.532231
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,41.348770,-86.319336
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,41.618736,-87.494949
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,41.837045,-87.684939
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,41.837045,-87.684939
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,30.860768,-96.976198
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,32.515309,-92.353926
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,42.946229,-74.369778
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,42.946229,-74.369778
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,37.075218,-94.501259
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,35.311635,-78.612962
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,35.199903,-101.830194
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,33.188670,-86.274799
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,33.030488,-94.725880
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,37.046108,-100.927706
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna,TX,610,3.149,30.442708,-93.960657
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,31.885139,-97.074106
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,43.393266,-85.466107
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,43.393266,-85.466107
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,43.393266,-85.466107
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland,TX,710,3.56566666,32.024642,-102.113467
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,35.346300,-101.380508
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,36.392868,-100.797656
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,27.241608,-80.829311
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,27.241608,-80.829311
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,31.307305,-89.317434
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,32.539159,-94.353173
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,31.441078,-100.450499
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,42.809460,-85.726365
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio,TX,740,3.224,29.462809,-98.524635
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,38.667772,-80.713461
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,38.862427,-84.615043
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,35.216992,-114.010529
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.799,42.113495,-86.447250
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.499,42.113495,-86.447250
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,41.834539,-86.247851
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,41.834539,-86.247851
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,32.653383,-96.545058
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,44.676134,-93.251743
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,31.839175,-100.985878
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,36.337568,-102.076030
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell,TX,637,2.87066666,32.725827,-96.298003
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,28.466853,-98.177947
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,32.452233,-99.866585
1905,LUCKY TRUCK STOP,US-82,Whitesboro,TX,630,2.88566666,33.659580,-96.903694
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,37.683847,-113.095566
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,38.993460,-110.173424
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,40.657328,-111.493756
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,38.938839,-111.865209
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.278109,-97.406672
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross,UT,835,3.459,40.873190,-111.917773
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,36.851018,-80.914507
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,36.616954,-82.157564
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,37.105503,-80.689700
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,38.279436,-77.184308
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,38.157978,-79.061876
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,38.135552,-78.187406
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,36.697157,-76.634781
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,38.946542,-78.440046
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,36.953385,-81.088438
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier,VT,170,3.699,44.266448,-72.571524
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,38.333895,-82.935811
1976,One9 #963,"I-90, EXIT 276",Spokane,WA,970,3.989,47.666935,-117.433322
1976,One9 #963,"I-90, EXIT 276",Spokane,WA,970,3.959,47.666935,-117.433322
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,46.444721,-122.852230
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,45.102828,-91.491540
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas,WI,420,3.154,43.919721,-90.269703
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,45.086794,-87.632443
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,46.648749,-92.108872
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,43.738713,-87.731531
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.659396,-79.640606
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.410651,-82.434689
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills,WY,790,3.169,42.849882,-106.390830
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,42.842120,-106.321282
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.128275,-104.799155
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.754773,-105.397802
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,41.180212,-104.074782
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.667977,-107.979142
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.462809,-98.524635
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.595355,-99.258500
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton,TX,700,2.969,33.445472,-101.650919
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.567325,-103.005948
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,41.740256,-111.841764
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield,UT,835,3.699,38.761317,-112.092855
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville,UT,835,3.749,41.972822,-112.716407
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.535051,-89.995509
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.311544,-105.606884
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.619976,-77.407695
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,43.644789,-94.464015
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,45.526658,-94.171007
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,39.044460,-82.644658
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,41.161567,-81.242058
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,34.057591,-87.548643
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,34.781752,-92.235057
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.107616,-83.812908
2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.107616,-83.812908
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,32.364530,-81.880493
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,41.749173,-88.162019
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359,41.749173,-88.162019
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.635699,-90.244582
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,41.564731,-83.425516
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,36.541247,-86.676636
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,27.887064,-81.821777
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,40.015115,-78.503017
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,34.938216,-81.019177
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.065958,-85.248386
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana,TN,460,3.13233333,35.719269,-86.412922
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,36.859339,-76.356973
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,36.953385,-81.088438
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,45.541224,-90.292805
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.972680,-96.318340
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,39.554951,-84.295728
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,42.684698,-89.013170
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,41.785130,-107.224653
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989,39.727704,-75.469035
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,45.228317,-122.757227
2638,PIT STOP TRAVEL CENTER,US-789,Riverton,WY,790,4.399,43.026256,-108.381303
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,38.344542,-89.390983
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.299,38.344542,-89.390983
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.040287,-105.038310
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,39.893170,-96.875067
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,36.861360,-101.216256
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,38.075971,-102.614723
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,465,3.899,41.727622,-84.938855
2772,PILOT TRAVEL CENTER #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,465,3.899,41.727622,-84.938855
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,42.559982,-113.762067
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,44.156476,-72.067979
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,42.428917,-112.123320
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,36.566430,-87.345216
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,43.048124,-76.563607
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,46.664176,-122.965425
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,33.487986,-112.930811
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,32.516286,-114.521782
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,32.406696,-91.191700
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.845458,-94.376438
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,38.269228,-104.610816
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala,FL,140,3.41233333,29.177510,-82.151025
2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala,FL,140,3.359,29.177510,-82.151025
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.904933,-84.573047
2889,MOULTON COWBOYS,SR-157,Moulton,AL,615,3.099,34.488301,-87.282707
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,39.574341,-119.715154
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,40.486484,-81.440151
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,46.393130,-116.993472
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,41.327540,-110.297449
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo,ND,341,3.569,46.864700,-96.829080
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,36.030124,-83.429831
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall,ID,825,3.519,43.014547,-112.457870
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,37.272189,-79.100105
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,35.104780,-106.646809
2924,HWY 190 FUEL STOP,US-190,Jasper,TX,610,3.13233333,30.922681,-93.993251
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.275891,-76.885020
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,46.856801,-99.918126
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,30.336864,-81.661603
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,38.862427,-84.615043
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,35.209045,-80.830990
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.905851,-98.693579
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,41.538986,-83.644132
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,32.518986,-92.077180
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,43.828613,-101.501241
3003,CHEVRON,"I-20, EXIT 186",Delta,LA,760,2.994,32.322201,-90.958549
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,30.295650,-82.985117
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,39.790670,-77.726674
3030,Mr Ts Riverside,US-412,Cardwell,MO,435,3.199,36.047480,-90.290905
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,38.075971,-102.614723
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,37.450301,-79.108210
3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,45.180635,-89.700339
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,31.233698,-85.406823
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,44.988281,-73.432429
3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,18,3.334,33.292359,-83.967846
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,39.089062,-108.567452
3139,CHEROKEE TRAVEL MART,"I-40,  EXIT 108",Calumet,OK,483,3.10566666,35.601385,-98.124786
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,36.845458,-94.376438
3155,QUIK MART #18,US-72/SR-157,Tuscumbia,AL,615,3.00733333,34.718502,-87.702586
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,36.127949,-95.902316
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,36.127949,-95.902316
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,36.670589,-97.315028
3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,33.851110,-87.268348
3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084,36.146926,-85.512653
3176,BP,US-6 & SR-15,New Paris,IN,365,3.65733333,41.501906,-85.825507
3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,977,4.599,47.390008,-122.213528
3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.56566666,41.576735,-87.252878
3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,460,3.049,35.464125,-86.072895
3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman,SD,530,3.159,43.983473,-96.814745
3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499,46.599611,-95.577104
3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449,28.180471,-81.830032
3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,460,3.04233333,36.673774,-87.422506
3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.399,35.312539,-91.571253
3221,Southern Travel Plaza,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.391,35.312539,-91.571253
3222,POMPANO TRUCK STOP,"I-95, EXIT 36B",Pompano Beach,FL,95,3.759,26.241622,-80.133851
3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.609,40.275891,-76.885020
3227,ONE9 MR FUEL #64,"I-26 & US-17, EXIT 199",Summerville,SC,42,3.219,33.005836,-80.179306
3227,MR FUEL DBA ONE9 #64,"I-26 & US-17, EXIT 199",Summerville,SC,42,3.219,33.005836,-80.179306
3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,625,3.299,27.224410,-98.145191
3264,TA WEST MEMPHIS TRAVEL CENTER,"I-40/US-63, EXIT 260 & SR-149",Earle,AR,435,3.36733333,35.273379,-90.464304
3280,OUTPOST TRUCK STOP,US-85 & US-18/US-20,Lusk,WY,790,3.689,42.761259,-104.458403
3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,138,3.799,41.002297,-76.851007
3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,416,3.199,37.493918,-94.278428
3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,795,3.70066666,41.128275,-104.799155
3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.249,34.781752,-92.235057
3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,12,4.299,43.285986,-76.141879
3330,TA # 211 GREENLAND TRAVEL CENTER,"I-95, EXIT 3A & US-101",Greenland,NH,34,3.759,43.039699,-70.845643
3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,705,2.939,32.384170,-88.689448
3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,483,2.879,35.467079,-97.513657
3386,LONGMONT TRUCK STOP,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,800,3.239,40.168199,-105.100522
3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,46,3.09066666,34.370540,-81.094821
3413,COUNTRY GIRL TRUCK STOP,US-167 & SR-156,Winnfield,LA,590,3.319,31.923969,-92.642475
3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter,GA,195,3.249,32.394510,-82.062432
3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,165,3.999,39.110783,-80.408009
3421,ERNIES TRUCK STOP,"I-5, EXIT 142",Federal Way,WA,977,4.599,47.311596,-122.337757
3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889,29.590227,-97.968607
3427,JOHNNYS MARKET,"I-69, EXIT 357",Fremont,IN,465,3.699,41.727622,-84.938855
